20-06-17 01:36:15    Log Started
20-06-17 01:36:15 Opened /home/kader_b/int2/soldat.ini
20-06-17 02:43:25  Net - RedcL connected 17-6-20 02:43:25
20-06-17 02:43:25  Net - S2 ~ DeFkOndOz* connected 17-6-20 02:43:25
20-06-17 02:43:29  Net - S2 ~ patuzhO* connected 17-6-20 02:43:29
20-06-17 02:43:32  Net - S3 ~Violet* connected 17-6-20 02:43:32
20-06-17 02:44:12  Net - S2 ~ CracK connected 17-6-20 02:44:12
20-06-17 02:44:25  Net - S3 ~Violet* connected 17-6-20 02:44:25
20-06-17 02:46:06  Net - S3 ~ PoKemon connected 17-6-20 02:46:06
20-06-17 02:46:10  Net - S2 ~ Opazo* connected 17-6-20 02:46:10
20-06-17 02:46:16  Net - S2 ~ AsteK connected 17-6-20 02:46:16
20-06-17 02:46:16  Net - S2 ~ BioSeaX! connected 17-6-20 02:46:16
20-06-17 02:47:05  Net - S2 ~ DeFkOndOz* connected 17-6-20 02:47:05
20-06-17 02:47:08  Net - RedcL connected 17-6-20 02:47:08
20-06-17 02:47:08  Net - S2 ~ CracK connected 17-6-20 02:47:08
20-06-17 02:47:10  Net - S2 ~ patuzhO* connected 17-6-20 02:47:10
20-06-17 02:47:46  Net - S2 ~ DeFkOndOz* connected 17-6-20 02:47:46
20-06-17 02:47:47  Net - RedcL connected 17-6-20 02:47:47
20-06-17 02:47:49  Net - S2 ~ patuzhO* connected 17-6-20 02:47:49
20-06-17 02:47:54  Net - S3 ~Violet* connected 17-6-20 02:47:54
20-06-17 02:48:51  Net - S2 ~ CracK connected 17-6-20 02:48:51
20-06-17 02:48:52  Net - S2 ~ Opazo* connected 17-6-20 02:48:52
20-06-17 02:48:57  Net - S3 ~Violet* connected 17-6-20 02:48:57
20-06-17 02:48:58  Net - S2 ~ AsteK connected 17-6-20 02:48:58
20-06-17 02:49:06  Net - S2 ~ Opazo* connected 17-6-20 02:49:06
20-06-17 02:49:13  Net - S2 ~ AsteK connected 17-6-20 02:49:13
20-06-17 02:50:01  Net - S2 ~ Opazo* connected 17-6-20 02:50:01
20-06-17 02:50:02  Net - S2 ~ AsteK connected 17-6-20 02:50:02
20-06-17 02:50:06  Net - S2 ~ BioSeaX! connected 17-6-20 02:50:06
20-06-17 02:50:07  Net - S3 ~ PoKemon connected 17-6-20 02:50:07
20-06-17 02:50:42  Net - S2 ~ DeFkOndOz* connected 17-6-20 02:50:42
20-06-17 02:50:44  Net - RedcL connected 17-6-20 02:50:44
20-06-17 02:50:44  Net - S2 ~ CracK connected 17-6-20 02:50:44
20-06-17 02:50:52  Net - S2 ~ patuzhO* connected 17-6-20 02:50:52
20-06-17 02:51:54 TCP/IP File Server started
20-06-17 02:51:58  Net - S2 ~ Opazo* connected 17-6-20 02:51:58
20-06-17 02:52:02  Net - S2 ~ AsteK connected 17-6-20 02:52:02
20-06-17 02:52:04  Net - S3 ~ PoKemon connected 17-6-20 02:52:04
20-06-17 02:52:08  Net - S2 ~ BioSeaX! connected 17-6-20 02:52:08
20-06-17 02:52:35  Net - S2 ~ patuzhO* connected 17-6-20 02:52:35
20-06-17 02:52:38  Net - S3 ~ PoKemon connected 17-6-20 02:52:38
20-06-17 02:52:40  Net - S2 ~ BioSeaX! connected 17-6-20 02:52:40
20-06-17 02:52:43  Net - S3 ~Violet* connected 17-6-20 02:52:43
20-06-17 02:52:46  Net - K Ng|LvlUp connected 17-6-20 02:52:46
20-06-17 02:53:35  Net - K Ng|LvlUp disconnected 17-6-20 02:53:35
20-06-17 02:53:44  Net - S2 ~ CracK connected 17-6-20 02:53:44
20-06-17 02:53:56  Net - S3 ~Violet* connected 17-6-20 02:53:56
20-06-17 02:54:56  Net - S2 ~ Opazo* connected 17-6-20 02:54:56
20-06-17 02:54:58  Net - S2 ~ AsteK connected 17-6-20 02:54:58
20-06-17 02:54:59  Net - S2 ~ patuzhO* connected 17-6-20 02:54:59
20-06-17 02:55:00  Net - S2 ~ CracK connected 17-6-20 02:55:00
20-06-17 02:55:34  Net - S3 ~ PoKemon connected 17-6-20 02:55:34
20-06-17 02:55:36  Net - S3 ~ PoKemon connected 17-6-20 02:55:36
20-06-17 02:55:36  Net - S2 ~ Opazo* connected 17-6-20 02:55:36
20-06-17 02:55:36  Net - S2 ~ AsteK connected 17-6-20 02:55:36
20-06-17 02:55:38  Net - S2 ~ BioSeaX! connected 17-6-20 02:55:38
20-06-17 02:55:39  Net - S2 ~ AsteK disconnected 17-6-20 02:55:39
20-06-17 02:57:28  Net - S2 ~ DeFkOndOz* connected 17-6-20 02:57:28
20-06-17 02:57:28  Net - S2 ~ CracK connected 17-6-20 02:57:28
20-06-17 02:57:29  Net - RedcL connected 17-6-20 02:57:29
20-06-17 02:57:35  Net - S2 ~ DeFkOndOz* connected 17-6-20 02:57:35
20-06-17 02:57:40  Net - S2 ~ DeFkOndOz* connected 17-6-20 02:57:40
20-06-17 02:57:56  Net - S2 ~ DeFkOndOz* connected 17-6-20 02:57:56
20-06-17 02:58:27  Net - S2 ~ BioSeaX! connected 17-6-20 02:58:27
20-06-17 02:58:59  Net - S2 ~ Opazo* connected 17-6-20 02:58:59
20-06-17 02:59:00  Net - RedcL connected 17-6-20 02:59:00
20-06-17 02:59:45  Net - RedcL connected 17-6-20 02:59:45
20-06-17 03:00:21  Net - RedcL connected 17-6-20 03:00:21
20-06-17 03:00:22  Net - S2 ~ AsteK connected 17-6-20 03:00:22
20-06-17 03:00:30  Net - S2 ~ patuzhO* connected 17-6-20 03:00:30
20-06-17 03:00:58  Net - S3 ~Violet* disconnected 17-6-20 03:00:58
20-06-17 03:08:25  Net - S2 ~ AsteK disconnected 17-6-20 03:08:25
20-06-17 03:10:56  Net - RedcL connected 17-6-20 03:10:56
20-06-17 03:10:58  Net - S2 ~ BioSeaX! connected 17-6-20 03:10:58
20-06-17 03:21:13  Net - S3 ~ PoKemon disconnected 17-6-20 03:21:13
20-06-17 03:21:14  Net - S2 ~ DeFkOndOz* disconnected 17-6-20 03:21:14
20-06-17 03:21:16  Net - S2 ~ patuzhO* disconnected 17-6-20 03:21:16
20-06-17 03:21:16  Net - S2 ~ CracK disconnected 17-6-20 03:21:16
20-06-17 03:21:17  Net - S2 ~ Opazo* disconnected 17-6-20 03:21:17
20-06-17 03:21:17  Net - S2 ~ BioSeaX! disconnected 17-6-20 03:21:17
20-06-17 03:21:24  Net - RedcL disconnected 17-6-20 03:21:24
20-06-17 03:21:54 TCP/IP File Server started
20-06-17 03:51:55 TCP/IP File Server started
20-06-17 04:21:55 TCP/IP File Server started
20-06-17 04:51:54 TCP/IP File Server started
20-06-17 05:21:55 TCP/IP File Server started
20-06-17 05:51:54 TCP/IP File Server started
20-06-17 06:21:55 TCP/IP File Server started
20-06-17 06:51:54 TCP/IP File Server started
20-06-17 07:21:55 TCP/IP File Server started
20-06-17 07:51:55 TCP/IP File Server started
20-06-17 08:21:55 TCP/IP File Server started
20-06-17 08:51:54 TCP/IP File Server started
20-06-17 09:21:55 TCP/IP File Server started
20-06-17 09:51:54 TCP/IP File Server started
20-06-17 10:21:54 TCP/IP File Server started
20-06-17 10:51:54 TCP/IP File Server started
20-06-17 11:21:54 TCP/IP File Server started
20-06-17 11:51:55 TCP/IP File Server started
20-06-17 12:21:54 TCP/IP File Server started
20-06-17 12:51:54 TCP/IP File Server started
20-06-17 13:21:54 TCP/IP File Server started
20-06-17 13:51:55 TCP/IP File Server started
20-06-17 14:21:55 TCP/IP File Server started
20-06-17 14:51:54 TCP/IP File Server started
20-06-17 15:21:54 TCP/IP File Server started
20-06-17 15:51:55 TCP/IP File Server started
20-06-17 16:21:55 TCP/IP File Server started
20-06-17 16:51:54 TCP/IP File Server started
20-06-17 17:21:55 TCP/IP File Server started
20-06-17 17:51:55 TCP/IP File Server started
20-06-17 18:21:54 TCP/IP File Server started
20-06-17 18:51:54 TCP/IP File Server started
20-06-17 19:21:54 TCP/IP File Server started
20-06-17 19:51:54 TCP/IP File Server started
20-06-17 20:21:54 TCP/IP File Server started
20-06-17 20:51:54 TCP/IP File Server started
20-06-17 21:21:54 TCP/IP File Server started
20-06-17 21:51:54 TCP/IP File Server started
20-06-17 22:21:55 TCP/IP File Server started
20-06-17 22:51:54 TCP/IP File Server started
20-06-17 23:21:54 TCP/IP File Server started
20-06-17 23:51:54 TCP/IP File Server started
20-06-18 00:21:55 TCP/IP File Server started
20-06-18 00:51:55 TCP/IP File Server started
20-06-18 01:21:54 TCP/IP File Server started
20-06-18 01:51:55 TCP/IP File Server started
20-06-18 02:21:55 TCP/IP File Server started
20-06-18 02:51:54 TCP/IP File Server started
20-06-18 03:21:55 TCP/IP File Server started
20-06-18 03:51:55 TCP/IP File Server started
20-06-18 04:21:55 TCP/IP File Server started
20-06-18 04:51:55 TCP/IP File Server started
20-06-18 05:21:54 TCP/IP File Server started
